Log started: Sat Feb 14 19:59:44 2015

1385 actors total parsed
Actor	Ed Num	SpawnID	Filter	Source
354. monster/vuldt1 (DSVULDT1)
355. monster/vuldt2 (DSVULDT2)
356. monster/vulact (DSVULACT)
357. monster/vulpai (DSVULPAI)
358. monster/vulswg (DSVULSWG)
359. monster/vulhit (DSVULHIT)
360. vore/Sight (VORESIGH)
361. vore/Active (VOREACTI)
362. vore/Attack (VOREATTK)
363. vore/Throw (VORETHRW)
364. vore/Hit (DSBAREXP)
365. vore/Pain (VOREPAIN)
366. vore/Death (VOREDEAT)
367. tornado/form (Q2WIND)
368. tornado/see (NA_TAUNT)
369. tornado/death (NA_DEATH)
370. tornado/pain (NA_PAIN_)
371. tornado/active (NA_IDLE_)
372. wind/away (HLWIND)
373. timeimp/clock (TIMECLOC)
374. timeimp/timefreeze (TIMEEXEC)
375. timeimp/claw (TIMECLAW)
376. timeimp/pain (TIMEPAIN)
377. timeimp/active (DSEMPTY)
378. timeball/attack (TIMEFIRE)
379. timeball/hit (TIMEHIT)
380. timeimp/see -> #18 { timeimp/see1  timeimp/see2 }
381. timeimp/see1 (TIMESEE)
382. timeimp/see2 (TIMESEE1)
383. timeimp/death -> #19 { timeimp/death1  timeimp/death2 }
384. timeimp/death1 (TIMEDTH)
385. timeimp/death2 (TIMEDTH1)
386. suicide/scream (DSSUSCRM)
387. suicide/sit (DSSUSIT)
388. stone/death (DSSTNDTH)
389. stone/sight (DSSTNSIT)
390. stone/bounce (DSPUNCH)
391. ssguner/sight (DSGPOSIT)
392. ssguner/SSG (DSSGGATK)
393. ssguner/death (DSGPODTH)
394. ssguner/idle (DSGPOACT)
395. squire/sight (DSSQRSIT)
396. squire/death (DSSQRDTH)
397. fireball/fire (DSFIRMFI)
398. fireball/hit (DSFIREX3)
399. SpiritImp/Active (SPIPACTI)
400. SpiritImp/Death -> #20 { SPIPDEA1  SPIPDEA2 }
401. SPIPDEA1 (SPIPDEA1)
402. SPIPDEA2 (SPIPDEA2)
403. SpiritImp/Sight -> #21 { SPIPSIG1  SPIPSIG2 }
404. SPIPSIG1 (SPIPSIG1)
405. SPIPSIG2 (SPIPSIG2)
406. harvester/sight -> #22 { shsight1  shsight2 }
407. shsight1 (SHSIGHT1)
408. shsight2 (SHSIGHT2)
409. harvester/death -> #23 { shdeath1  shdeath2 }
410. shdeath1 (SHDEATH1)
411. shdeath2 (SHDEATH2)
412. harvester/scream (SHFBSCRM)
413. harvester/ghost (SHGHSCRM)
414. rotwraith/Sight (DSFUGSEE)
415. rotwraith/Active (DSFUGACT)
416. rotwraith/Pain (DSFUGPAN)
417. rotwraith/Death (DSFUGDIE)
418. rotwraith/Attack (DSFUGATK)
419. rotwraith/Explode (DSFUGEXP)
420. Roach/Sight -> #24 { ROACSIG1  ROACSIG2  ROACSIG3 }
421. ROACSIG1 (ROACSIG1)
422. ROACSIG2 (ROACSIG2)
423. ROACSIG3 (ROACSIG3)
424. Roach/Active -> #25 { ROACACT1  ROACACT2 }
425. ROACACT1 (ROACACT1)
426. ROACACT2 (ROACACT2)
427. Roach/Pain -> #26 { ROACPAI1  ROACPAI2 }
428. ROACPAI1 (ROACPAI1)
429. ROACPAI2 (ROACPAI2)
430. Roach/Death (ROACDEAT)
431. Roach/Fire (ROACFIRE)
432. Roach/Hit (ROACHIT)
433. quadshotgunzombie/SingleFire -> #27 { QSGZFIR1  QSGZFIR2 }
434. QSGZFIR1 (QSGZFIR1)
435. QSGZFIR2 (QSGZFIR2)
436. quadshotgunzombie/QuadFire (QSGZFIR3)
437. quadshotgunzombie/Reload1 (QSGZREL1)
438. quadshotgunzombie/Reload2 (QSGZREL2)
439. quadshotgunzombie/Reload3 (QSGZREL3)
440. pyro/see (BE-SEE)
441. pyro/idle (BE-IDLE)
442. pyro/tele (BE-TELE)
443. pyro/pain (DE_PAIN_)
444. pyro/death (BE-DEATH)
445. pyro/blast (DP_ATTAC)
446. pyro/flame (DSFLAMER)
447. pyro/explosion (DSPIPEX1)
448. pyro/flamepoof (DSHITW)
449. pyro/blastexplosion (DSFRBXPL)
450. pyro/comet (DSCMTLNC)
451. pyro/cometdeath (DSCMTEXP)
452. pyro/bomb (DSRDSHOT)
453. pyro/bombhit (DSRDHIT)
454. profane/sight (DSPROSEE)
455. profane/death (DSPRODTH)
456. profane/die (DSPROGIB)
457. profane/blood (DSBLDPUK)
458. profane/melee (DSPROCLW)
459. profane/poison (DSPSNSHT)
460. profane/poisondie (DSPSNHIT)
461. profane/vomit -> #28 { vomit1  vomit2  vomit3 }
462. vomit1 (VOMIT1)
463. vomit2 (VOMIT2)
464. vomit3 (VOMIT3)
465. torturedsoul/poison (DSTRTPSN)
466. pd/attack (DSDPFSHT)
467. pd/shotx (DSDPFXPL)
468. phantom/spirit1 (DSSPIRT1)
469. phantom/death (BUILD)
470. phantom/bomb (FIREBALL)
471. phantom/explode (DSCMTEXP)
472. nightmaredemon/sight (DSNDMSIT)
473. nightmaredemon/melee (DSNDMATK)
474. nightmaredemon/pain (DSNDMOW)
475. nightmaredemon/death (DSNDMDTH)
476. 64ball/shoot (DSNDMSHT)
477. 64ball/explode (DSNDMXPL)
478. nightmare/sight (DSNMRSIT)
479. nightmare/pain (DSNMRPAI)
480. nightmare/death (DSNMRDTH)
481. nightmare/active (DSNMRACT)
482. nightmare/melee (DSNMRATK)
483. lordofheresy/sight (DSLOHSIT)
484. lordofheresy/act (DSLOHACT)
485. lordofheresy/death (DSLOHDTH)
486. lavdsit (LAVDSIT)
487. lavddie (LAVDDIE)
488. beast/attack (BSTATK)
489. weapons/phoenixpowshoot (PHOPOW)
490. weapons/phoenixhit (PHOHIT)
491. implord/macehit -> #29 { implord/macehit1  implord/macehit2 }
492. implord/macehit1 (MACEHIT1)
493. implord/macehit2 (MACEHIT2)
494. implord/maceswing (MACESWNG)
495. implord/shieldshot (SHLDSHOT)
496. implord/shieldshothit (SHLDHIT)
497. implord/familiarspawn (FSPAWN)
498. batfam/idle -> #30 { batfam/idle1  batfam/idle2 }
499. batfam/idle1 (BATIDLE1)
500. batfam/idle2 (BATIDLE2)
501. batfam/pain (BATPAIN)
502. batfam/death (BATDIE)
503. batfam/crash (BATCRASH)
504. dragonfam/see (DFSEE)
505. dragonfam/pain (DFPAIN)
506. dragonfam/death (DFDIE)
507. dragonfam/idle (DFIDLE)
508. dragonfam/attack (DFATTACK)
509. horn/sight (DSHRNSIT)
510. horn/attack (WOOSH3)
511. horn/shotx (STRIKE1)
512. horn/death (DSHRNDIE)
513. weapons/firmfi (DSFIRMFI)
514. weapons/firex5 (DSFIREX5)
515. monster/hiesit (DSHIESIT)
516. monster/hieact (DSHIEACT)
517. monster/hiepai (DSHIEPAI)
518. monster/hiedth (DSHIEDTH)
519. monster/curse1 (DSCURSE1)
520. monster/curse2 (DSCURSE2)
521. monster/arcsit (DSARCSIT)
522. monster/arcdth (DSARCDTH)
523. weapons/firbfi (DSFIRBFI)
524. weapons/hellex (DSHELLEX)
525. monster/hlnsit (DSHLNSIT)
526. monster/hlnact (DSHLNACT)
527. monster/hlnpai (DSHLNPAI)
528. monster/hlndth (DSHLNDTH)
529. monster/hlnatk (DSHLNATK)
530. monster/hlnexp (DSHLNEXP)
531. grell/sight (DSGRESIT)
532. grell/active (DSGREACT)
533. grell/attack (DSGREATK)
534. grell/pain (DSGREPAI)
535. grell/death (DSGREDTH)
536. grell/thud (DSGRETHD)
537. grell/projhit (DSVULHIT)
538. ghorror/step (GHORSTEP)
539. ghorror/sight (GHORSIGH)
540. ghorror/attack (GHORCLAW)
541. ghorror/death (GHORDETH)
542. ghorror/blast (GHORBLST)
543. weapons/scorch (DSSCORCH)
544. weapons/onfire (DSONFIRE)
545. weapons/flamer (DSFLAMER)
546. monster/falsit (DSFALSIT)
547. monster/falpai (DSFALPAI)
548. monster/faldth (DSFALDTH)
549. monster/falact (DSFALACT)
550. monster/falwng (DSFALWNG)
551. monster/diasit (DSDIASIT)
552. monster/diapai (DSDIAPAI)
553. monster/diadth (DSDIADTH)
554. monster/diaact (DSDIAACT)
555. weapons/firex4 (DSFIREX4)
556. weapons/diasht (DSDIASHT)
557. weapons/firex3 (DSFIREX3)
558. monster/brusit (DSBRUSIT)
559. monster/brudth (DSBRUDTH)
560. monster/bruwlk (DSBRUWLK)
561. monster/brufir (DSBRUFIR)
562. cyberfiend/Sight (CYFNDSIT)
563. cyberfiend/Attack (CYFNDATK)
564. cyberfiend/Death (CYFNDDTH)
565. cyberfiend/Active (CYFNACTV)
566. cyberfiend/Step1 (CYFNSTP1)
567. cyberfiend/Step2 (CYFNSTP2)
568. cyberfiend/Walk -> #31 { cyberfiend/Step1  cyberfiend/Step2 }
569. cyberfiend/Pain (CYFNPAIN)
570. cbaron/sight (CBARNSIT)
571. cbaron/pain (CBARNPAI)
572. cbaron/death (CBARNDTH)
573. cbaron/active (CBARNACT)
574. cbaron/metal (CMETAL)
575. superbaron/scream (DSSBSIT)
576. superbaron/pain (DSSBPAIN)
577. superbaron/death (DSSBDTH)
578. superbaron/act (DSSBACT)
579. monster/ar2sit (DSAR2SIT)
580. monster/ar2dth (DSAR2DTH)
581. arachnobaron/death (DSABRDTH)
582. afrit/CometFire (FRITCMFR)
583. afrit/CometHit (FRITCMHT)
584. afrit/Hellfire (FRITFIRE)
585. weapons/flitpk (FLITPK)
586. weapons/fliton (FLITON)
587. weapons/flitoff (FLITOFF)
588. swyell -> #32 { swyell01  swyell02  swyell03  swyell04  swyell05  swyell06  swyell07  swyell08 }
589. swyell01 (SWYELL01)
590. swyell02 (SWYELL02)
591. swyell03 (SWYELL03)
592. swyell04 (SWYELL04)
593. swyell05 (SWYELL05)
594. swyell06 (SWYELL06)
595. swyell07 (SWYELL07)
596. swyell08 (SWYELL08)
597. swpunch (SWPUNCH)
598. weapons/cryobowfire (DSBOWFIR)
599. weapons/cryobowshot (DSBOWSHT)
600. weapons/cryobowreload (DSBOWREL)
601. weapons/cryobowhit (DSBOWHIT)
602. weapons/cryobowflyby (DSBOWFLY)
603. weapons/pyropk (PYROPK)
604. weapons/pyroshot (PYROSHOT)
605. pyrocannon/Hit (PYRCHIT)
606. pyrocannon/Explosion (PYRCEXPL)
607. pyrocannon/Flare (PYRCFLAR)
608. weapons/stminipk (STMINIPK)
609. weapons/minigunfire (DSMINIGN)
610. weapons/minispin (MINISPIN)
611. weapons/mgunspindown (SPINDWN1)
612. weapons/cgunspindown (SPINDWN2)
613. weapons/stgrshot (STGRSHOT)
614. weapons/spistpk (SPISTPK)
615. weapons/SPIFIR (SPIFIR)
616. weapons/incant (DSINCANT)
617. weapons/spirit1 (DSSPIRT1)
618. weapons/freezepk (FREEZEPK)
619. weapons/iceshot (DSICESHT)
620. weapons/icehit (DSICEHIT)
621. weapons/flmtpk (FLMTPK)
622. flamethrower/Fire (FMTRFIRE)
623. flamethrower/Hit (FMTRHIT)
624. flamethrower/Flame (FMTRFLAM)
625. weapons/bfg10kpk (BFG10KPK)
626. weapons/BFG10KF (DSBFG10K)
627. weapons/BFG10KX (DSBAREXP)
628. weapons/BFG10KCool (DS10KCDN)
629. weapons/BFG10KIdle (DS10KIDL)
630. CRWFLP (CRWFLP)
631. CRWCAW1 (CRWCAW1)
632. CRWCAW2 (CRWCAW2)
633. CRWCAW3 (CRWCAW3)
634. Rat/Squeek (DSRAT)
635. Rat/Active (DSRATIDL)
636. DSRATDI1 (DSRATDI1)
637. DSRATDI2 (DSRATDI2)
638. Rat/Death -> #33 { DSRATDI1  DSRATDI2 }
639. sfx/FireStart (FIRESTRT)
640. sfx/FireLoop1 (FIRELOP1)
641. sfx/FireLoop2 (FIRELOP2)
642. sfx/FireLoop3 (FIRELOP3)
643. sfx/FireDie (FIREDIE)
644. TPortalZap -> #34 { TPZap1  TPZap2 }
645. TPZap1 (TP_ZAP1)
646. TPZap2 (TP_ZAP2)
647. TPortalLoop (TP_LOOP)
648. TPortalFade (TP_FADE)
649. TPortalAppear (TP_APP)
650. thunder/hit -> #35 { thunder/hit1  thunder/hit2 }
651. thunder/hit1 (THNDS01)
652. thunder/hit2 (THNDS02)
653. steam/Loop (STEMLOOP)
654. steam/Fire (STEMFIRE)
655. ambient/Rain (AMBRAIN)
656. lavaball/Hit (LVBLHIT)
657. powups/rage (RAGE)
658. powups/guard (GUARD)
659. powups/suit (SUIT)
660. powups/sphere (SPHERE)
661. powups/regen (REGEN)
662. powups/supashld (SUPASHLD)
663. powups/megapack (MEGPACK)
664. powups/cloakot (CLOAKPK)
665. powups/armorshard (AMRSHRD)
666. bloodsplat1 (DSBLUD01)
667. bloodsplat2 (DSBLUD02)
668. bloodsplat3 (DSBLUD03)
669. bloodsplat -> #36 { bloodsplat1  bloodsplat2  bloodsplat3 }
670. misc/movers/doorAo (Q1OPEN)
671. misc/movers/doorAc (Q1CLOSE)
672. misc/movers/liftAo (Q1LIFTA)
673. misc/movers/liftAc (Q1LIFTB)
674. POWOFF (POWOFF)
675. POWON (POWON)
676. misc/movers/wood1o (CREAK1A)
677. misc/movers/wood1c (CREAK2A)
678. misc/movers/liftBo (HR2START)
679. misc/movers/liftBm (HR2MOVE)
680. misc/movers/liftBc (HR2STOP)
681. misc/buttons/hr2basic (HR2BASIC)
682. misc/buttons/hr2clank (HR2CLANK)
683. misc/buttons/hr2floor (HR2FLOOR)
684. misc/buttons/lever1 (LEVER1)
685. misc/buttons/lever2 (LEVER2)
686. misc/buttons/lever3 (LEVER3)
687. misc/goreglass (NEWGLASS)
688. world/icecrackling (DSICEDTH)
689. hbeat (HBEAT)
690. uwlaugh (UWLAUGH)
691. swpain -> #37 { swpain01  swpain02  swpain03  swpain04 }
692. swpain01 (SWPAIN01)
693. swpain02 (SWPAIN02)
694. swpain03 (SWPAIN03)
695. swpain04 (SWPAIN04)
696. taunts1 -> #38 { banzai  cbunga  goodday  killyou  nohonor }
697. banzai (BANZAI)
698. cbunga (CBUNGA)
699. goodday (GOODDAY)
700. killyou (KILLYOU)
701. nohonor (NOHONOR)
702. taunts2 -> #39 { birthcon  bitchin  chewbubl  comeon  luckyson  whatmess }
703. birthcon (BIRTHCON)
704. bitchin (BITCHIN)
705. chewbubl (CHEWBUBL)
706. comeon (COMEON)
707. luckyson (LUCKYSON)
708. whatmess (WHATMESS)
709. dkpain -> #40 { dkpain01  dkpain02  dkpain03  dkpain04 }
710. dkpain01 (DKPAIN01)
711. dkpain02 (DKPAIN02)
712. dkpain03 (DKPAIN03)
713. dkpain04 (DKPAIN04)
714. taunts3 -> #41 { vblood1  vblood2  vblood3  vblood4  vblood5  vblood6 }
715. vblood1 (VBLOOD1)
716. vblood2 (VBLOOD2)
717. vblood3 (VBLOOD3)
718. vblood4 (VBLOOD4)
719. vblood5 (VBLOOD5)
720. vblood6 (VBLOOD6)
721. blpain -> #42 { blpain01  blpain02  blpain03  blpain04 }
722. blpain01 (BLPAIN01)
723. blpain02 (BLPAIN02)
724. blpain03 (BLPAIN03)
725. blpain04 (BLPAIN04)
726. laughs -> #43 { swhaha01  swhaha02  swhaha03 }
727. swhaha01 (SWHAHA01)
728. swhaha02 (SWHAHA02)
729. swhaha03 (SWHAHA03)
730. world/watersplash1 (DSSPLASH)
731. world/watersplash2 (DSSPLA2)
732. world/watersplashsmall -> #45 { world/watersplashsmall1  world/watersplashsmall2 }
733. world/watersplashsmall1 (DSSPLSML)
734. world/watersplashsmall2 (DSSPLSM2)
735. world/sludgegloop1 (DSPLOOSH)
736. world/sludgegloop2 (DSPLOO2)
737. world/sludgegloopsmall -> #47 { world/sludgegloopsmall1  world/sludgegloopsmall2 }
738. world/sludgegloopsmall1 (DSPLOSML)
739. world/sludgegloopsmall2 (DSPLOSM2)
740. world/lavasizzle1 (DSLVSIZ)
741. world/lavasizzle2 (DSLVSIZ3)
742. world/lavsiz2 -> #49 { world/lavsiz21  world/lavsiz22 }
743. world/lavsiz21 (DSLVSIZ2)
744. world/lavsiz22 (DSLVSIZ4)
745. world/lavasizzlesmall -> #50 { world/lavasizzlesmall1  world/lavasizzlesmall2 }
746. world/lavasizzlesmall1 (DSLAVSML)
747. world/lavasizzlesmall2 (DSLAVSM2)
748. world/nukesplash -> #51 { world/nukesplash1  world/nukesplash2 }
749. world/nukesplash1 (DSNUKES1)
750. world/nukesplash2 (DSNUKES2)
751. world/nukesplashsmall -> #52 { world/nukesplashsmall1  world/nukesplashsmall2 }
752. world/nukesplashsmall1 (DSNUKES3)
753. world/nukesplashsmall2 (DSNUKES4)
754. puff/ric -> #53 { puff/ric1  puff/ric2  puff/ric3  puff/ric4 }
755. puff/ric1 (DSRICH1)
756. puff/ric2 (DSRICH2)
757. puff/ric3 (DSRICH3)
758. puff/ric4 (DSRICH4)
759. weapons/case1 -> #54 { weapons/case11  weapons/case12 }
760. weapons/case11 (DSCASE11)
761. weapons/case12 (DSCASE12)
762. weapons/case2 -> #55 { weapons/case21  weapons/case22 }
763. weapons/case21 (DSCASE21)
764. weapons/case22 (DSCASE22)
765. weapons/shell -> #56 { weapons/shell1  weapons/shell2  weapons/shell3 }
766. weapons/shell1 (DSSHELL1)
767. weapons/shell2 (DSSHELL2)
768. weapons/shell3 (DSSHELL3)
769. Floor/Carpet1 (CARPET1)
770. Floor/Carpet2 (CARPET2)
771. Floor/Carpet3 (CARPET3)
772. Floor/Dirt1 (DIRT1)
773. Floor/Dirt2 (DIRT2)
774. Floor/Dirt3 (DIRT3)
775. Floor/Dirt4 (DIRT4)
776. Floor/Dirt5 (DIRT5)
777. Floor/Dirt6 (DIRT6)
778. Floor/Metal1 (METAL1)
779. Floor/Metal2 (METAL2)
780. Floor/Metal3 (METAL3)
781. Floor/Metal4 (METAL4)
782. Floor/Metal5 (METAL5)
783. Floor/Metal6 (METAL6)
784. Floor/Rock1 (ROCK1)
785. Floor/Rock2 (ROCK2)
786. Floor/Rock3 (ROCK3)
787. Floor/Rock4 (ROCK4)
788. Floor/Rock5 (ROCK5)
789. Floor/Rock6 (ROCK6)
790. Floor/Rock7 (ROCK7)
791. Floor/Rock8 (ROCK8)
792. Floor/Snow1 (SNOW1)
793. Floor/Snow2 (SNOW2)
794. Floor/Snow3 (SNOW3)
795. Floor/Snow4 (SNOW4)
796. Floor/Snow5 (SNOW5)
797. Floor/Snow6 (SNOW6)
798. Floor/Wood1 (WOOD1)
799. Floor/Wood2 (WOOD2)
800. Floor/Wood3 (WOOD3)
801. Floor/Wood4 (WOOD4)
802. Floor/Carpet -> #57 { Floor/Carpet1  Floor/Carpet2  Floor/Carpet3 }
803. Floor/Dirt -> #58 { Floor/Dirt1  Floor/Dirt2  Floor/Dirt3  Floor/Dirt4  Floor/Dirt5  Floor/Dirt6 }
804. Floor/Metal -> #59 { Floor/Metal1  Floor/Metal2  Floor/Metal3  Floor/Metal4  Floor/Metal5  Floor/Metal6 }
805. Floor/Rock -> #60 { Floor/Rock1  Floor/Rock2  Floor/Rock3  Floor/Rock4  Floor/Rock5  Floor/Rock6  Floor/Rock7  Floor/Rock8 }
806. Floor/Snow -> #61 { Floor/Snow1  Floor/Snow2  Floor/Snow3  Floor/Snow4  Floor/Snow5  Floor/Snow6 }
807. Floor/Wood -> #62 { Floor/Wood1  Floor/Wood2  Floor/Wood3  Floor/Wood4 }
808. Floor/Flesh1 (FLESH1)
809. Floor/Flesh2 (FLESH2)
810. Floor/Flesh3 (FLESH3)
811. Floor/Flesh4 (FLESH4)
812. Floor/Flesh5 (FLESH5)
813. Floor/Flesh6 (FLESH6)
814. Floor/Flesh -> #63 { Floor/Flesh1  Floor/Flesh2  Floor/Flesh3  Floor/Flesh4  Floor/Flesh5  Floor/Flesh6 }
815. misc/blank (BLANK)
816. HXAMB1 (HXAMB1)
817. HXAMB2 (HXAMB2)
818. HXAMB3 (HXAMB3)
819. HXAMB4 (HXAMB4)
820. HXAMB5 (HXAMB5)
821. HXAMB6 (HXAMB6)
822. swamps -> #67 { HXAMB2  HXAMB3  HXAMB4  HXAMB5  HXAMB6 }
823. HXAMB7 (HXAMB7)
824. HXAMB8 (HXAMB8)
825. HXAMB9 (HXAMB9)
826. rumbles -> #68 { HXAMB7  HXAMB8  HXAMB9 }
827. horn1 (HORN1)
828. horn2 (HORN2)
829. horns -> #69 { horn1  horn2 }
830. scrm1 (SCRM1)
831. scrm2 (SCRM2)
832. scrm3 (SCRM3)
833. scrm4 (SCRM4)
834. scrm5 (SCRM5)
835. scrm6 (SCRM6)
836. scrm7 (SCRM7)
837. scrm8 (SCRM8)
838. scrm9 (SCRM9)
839. scrm10 (SCRM10)
840. scrm11 (SCRM11)
841. scrm12 (SCRM12)
842. scrm13 (SCRM13)
843. scrm14 (SCRM14)
844. scrm15 (SCRM15)
845. scrm16 (SCRM16)
846. scrm17 (SCRM17)
847. scrm18 (SCRM18)
848. scrm19 (SCRM19)
849. scrm20 (SCRM20)
850. scrm21 (SCRM21)
851. scrm22 (SCRM22)
852. scrm23 (SCRM23)
853. scrm24 (SCRM24)
854. scrm25 (SCRM25)
855. scrm26 (SCRM26)
856. scrm27 (SCRM27)
857. scrm28 (SCRM28)
858. scrm29 (SCRM29)
859. scrm30 (SCRM30)
860. scrm31 (SCRM31)
861. scrm32 (SCRM32)
862. scrm33 (SCRM33)
863. scrm34 (SCRM34)
864. scrm35 (SCRM35)
865. scrm36 (SCRM36)
866. scrm37 (SCRM37)
867. scrm38 (SCRM38)
868. scrm39 (SCRM39)
869. scrm40 (SCRM40)
870. scrm41 (SCRM41)
871. scrm42 (SCRM42)
872. scrm43 (SCRM43)
873. scrm44 (SCRM44)
874. scrm45 (SCRM45)
875. scrm46 (SCRM46)
876. scrm47 (SCRM47)
877. scrm48 (SCRM48)
878. scrm49 (SCRM49)
879. scrm50 (SCRM50)
880. scrm51 (SCRM51)
881. scrm52 (SCRM52)
882. scrm53 (SCRM53)
883. scrm54 (SCRM54)
884. scrm55 (SCRM55)
885. scrm56 (SCRM56)
886. scrm57 (SCRM57)
887. scrm58 (SCRM58)
888. scrm59 (SCRM59)
889. screams -> #70 { scrm1  scrm2  scrm3  scrm4  scrm5  scrm6  scrm7  scrm8  scrm9  scrm10  scrm11  scrm12  scrm13  scrm14  scrm15  scrm16  scrm17  scrm18  scrm19  scrm20  scrm21  scrm22  scrm23  scrm24  scrm25  scrm26  scrm27  scrm28  scrm29  scrm30  scrm31  scrm32  scrm33  scrm34  scrm35  scrm36  scrm37  scrm38  scrm39  scrm40  scrm41  scrm42  scrm43  scrm44  scrm45  scrm46  scrm47  scrm48  scrm49  scrm50  scrm51  scrm52  scrm53  scrm54  scrm55  scrm56  scrm57  scrm58  scrm59 }
890. wind (WIND)
891. wind2 (WIND2)
892. wind3 (WIND3)
893. wind4 (WIND4)
894. wind5 (WIND5)
895. lavafl (LAVAFL)
896. cavecrk1 (CAVECRK1)
897. cavecrk2 (CAVECRK2)
898. cavecrk3 (CAVECRK3)
899. creaks -> #71 { cavecrk1  cavecrk2  cavecrk3 }
900. fsmall (FSMALL)
901. hwfall (HWFALL)
902. floop (FLOOP)
903. river (RIVER)
904. gull1 (GULL1)
905. gull2 (GULL2)
906. gull3 (GULL3)
907. gulls -> #72 { gull1  gull2  gull3 }
908. cartroll (CARTROLL)
909. cricket1 (CRICKET1)
910. cricket2 (CRICKET2)
911. cricket3 (CRICKET3)
912. q3agrwl1 (Q3AGRWL1)
913. q3agrwl2 (Q3AGRWL2)
914. q3agrwl3 (Q3AGRWL3)
915. q3aomin (Q3AOMIN)
916. q3arumbl (Q3ARUMBL)
917. q3acombo -> #73 { q3agrwl1  q3agrwl2  q3agrwl3  q3aomin  q3arumbl }
918. demnwind (DEMNWIND)
919. underwt1 (UNDERWT1)
920. underwt2 (UNDERWT2)
921. underwt3 (UNDERWT3)
922. underwt4 (UNDERWT4)
923. underwtr -> #74 { underwt1  underwt2  underwt3  underwt4 }
924. monolith (MONOLITH)
925. aliens (ALIENS)
